#node1,node2,node1_string_id,node2_string_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
MYC,HIF1A,9606.ENSP00000478887,9606.ENSP00000437955,0,0,0,0,0.091,0.435,0.400,0.982,0.993
MYC,HNF1A,9606.ENSP00000478887,9606.ENSP00000438804,0,0,0,0,0,0,0,0.431,0.431
MYC,CHD4,9606.ENSP00000478887,9606.ENSP00000440542,0,0,0,0,0.049,0.458,0,0.322,0.620
MYC,TET2,9606.ENSP00000478887,9606.ENSP00000442788,0,0,0,0,0,0.292,0,0.538,0.658
MYC,NUTM1,9606.ENSP00000478887,9606.ENSP00000444896,0,0,0,0,0,0,0,0.486,0.486
MYC,BCL7A,9606.ENSP00000478887,9606.ENSP00000445868,0,0,0,0,0.080,0.161,0,0.299,0.412
MYC,TCL1A,9606.ENSP00000478887,9606.ENSP00000451506,0,0,0,0,0.056,0,0,0.434,0.442
MYC,AKT1,9606.ENSP00000478887,9606.ENSP00000451828,0,0,0,0,0,0.169,0,0.918,0.928
MYC,RNF43,9606.ENSP00000478887,9606.ENSP00000463069,0,0,0,0,0,0,0,0.400,0.400
MYC,RNF213,9606.ENSP00000478887,9606.ENSP00000464087,0,0,0,0,0.055,0,0,0.444,0.452
MYC,FBXW7,9606.ENSP00000478887,9606.ENSP00000474725,0,0,0,0,0,0.998,0,0.935,0.999
MYC,LCK,9606.ENSP00000478887,9606.ENSP00000477713,0,0,0,0,0.081,0.045,0,0.480,0.504
MYC,DDX6,9606.ENSP00000478887,9606.ENSP00000478754,0,0,0,0,0.099,0.174,0,0.325,0.453
MYC,TPM3,9606.ENSP00000478887,9606.ENSP00000498577,0,0,0,0,0.091,0.174,0,0.275,0.408
MYC,CLTC,9606.ENSP00000478887,9606.ENSP00000479606,0,0,0,0,0,0.174,0,0.341,0.432
MYC,TNFAIP3,9606.ENSP00000478887,9606.ENSP00000481570,0,0,0,0,0.111,0,0,0.393,0.437
MYC,ARID1B,9606.ENSP00000478887,9606.ENSP00000490491,0,0,0,0,0,0.185,0,0.348,0.445
MYC,SOCS1,9606.ENSP00000478887,9606.ENSP00000496577,0,0,0,0,0.056,0,0,0.448,0.456
MYC,H4C9,9606.ENSP00000478887,9606.ENSP00000481486,0,0,0,0,0.058,0.045,0,0.455,0.466
MYC,AKT3,9606.ENSP00000478887,9606.ENSP00000500582,0,0,0,0,0,0.045,0,0.477,0.479
MYC,B2M,9606.ENSP00000478887,9606.ENSP00000497910,0,0,0,0,0.057,0,0,0.506,0.514
MYC,MYD88,9606.ENSP00000478887,9606.ENSP00000498321,0,0,0,0,0.109,0,0,0.484,0.521
MYC,DDX3X,9606.ENSP00000478887,9606.ENSP00000494040,0,0,0,0,0.067,0.177,0,0.430,0.524
MYC,BTK,9606.ENSP00000478887,9606.ENSP00000483570,0,0,0,0,0.057,0.142,0,0.506,0.565
MYC,DEK,9606.ENSP00000478887,9606.ENSP00000498653,0,0,0,0,0.062,0.368,0,0.355,0.584
MYC,RECQL4,9606.ENSP00000478887,9606.ENSP00000482313,0,0,0,0,0.084,0.124,0,0.538,0.597
MYC,FAS,9606.ENSP00000478887,9606.ENSP00000498466,0,0,0,0,0.086,0,0,0.603,0.621
MYC,JAK1,9606.ENSP00000478887,9606.ENSP00000499900,0,0,0,0,0.082,0.045,0,0.637,0.654
MYC,MUC1,9606.ENSP00000478887,9606.ENSP00000484824,0,0,0,0,0.075,0,0,0.650,0.662
MYC,PTPN11,9606.ENSP00000478887,9606.ENSP00000489597,0,0,0,0,0.057,0,0,0.661,0.667
MYC,FOXP1,9606.ENSP00000478887,9606.ENSP00000484803,0,0,0,0,0.058,0.292,0,0.659,0.752
MYC,CTCF,9606.ENSP00000478887,9606.ENSP00000494538,0,0,0,0,0,0.045,0,0.762,0.763
MYC,TCF7L2,9606.ENSP00000478887,9606.ENSP00000486891,0,0,0,0,0.050,0.292,0.500,0.691,0.882
MYC,NOTCH1,9606.ENSP00000478887,9606.ENSP00000498587,0,0,0,0,0.049,0.067,0.500,0.801,0.899
MYC,CTNNB1,9606.ENSP00000478887,9606.ENSP00000495360,0,0,0,0,0.058,0.567,0.500,0.937,0.985
MYCL,CCND1,9606.ENSP00000380494,9606.ENSP00000227507,0,0,0,0,0,0,0,0.445,0.445
MYCL,KRAS,9606.ENSP00000380494,9606.ENSP00000256078,0,0,0,0,0,0.060,0,0.422,0.433
MYCL,MDM2,9606.ENSP00000380494,9606.ENSP00000258149,0,0,0,0,0,0,0,0.537,0.537
MYCL,POU5F1,9606.ENSP00000380494,9606.ENSP00000259915,0,0,0,0,0.109,0,0,0.618,0.645
MYCL,CREBBP,9606.ENSP00000380494,9606.ENSP00000262367,0,0,0,0,0.086,0,0,0.387,0.415
MYCL,CCNE1,9606.ENSP00000380494,9606.ENSP00000262643,0,0,0,0,0.089,0,0,0.379,0.410
MYCL,CDK6,9606.ENSP00000380494,9606.ENSP00000265734,0,0,0,0,0.056,0.068,0,0.496,0.518
MYCL,TP53,9606.ENSP00000380494,9606.ENSP00000269305,0,0,0,0,0,0,0,0.635,0.635
MYCL,EGFR,9606.ENSP00000380494,9606.ENSP00000275493,0,0,0,0,0,0,0,0.424,0.424
MYCL,JAZF1,9606.ENSP00000380494,9606.ENSP00000283928,0,0,0,0,0,0.718,0,0.066,0.725
MYCL,SOX2,9606.ENSP00000380494,9606.ENSP00000323588,0,0,0,0,0.048,0,0,0.696,0.698
MYCL,MAX,9606.ENSP00000380494,9606.ENSP00000351490,0,0,0,0.672,0,0.761,0,0.850,0.962
MYCL,TRRAP,9606.ENSP00000380494,9606.ENSP00000352925,0,0,0,0,0,0.622,0,0.365,0.750
MYCL,MDM4,9606.ENSP00000380494,9606.ENSP00000356150,0,0,0,0,0.042,0,0,0.533,0.533
MYCL,NRAS,9606.ENSP00000380494,9606.ENSP00000358548,0,0,0,0,0,0.060,0,0.537,0.546
MYCL,JUN,9606.ENSP00000380494,9606.ENSP00000360266,0,0,0,0,0.055,0,0,0.411,0.419
MYCL,PTEN,9606.ENSP00000380494,9606.ENSP00000361021,0,0,0,0,0.044,0.046,0,0.455,0.459
MYCL,SDC4,9606.ENSP00000380494,9606.ENSP00000361818,0,0,0,0,0,0,0,0.440,0.440
MYCL,KLF4,9606.ENSP00000380494,9606.ENSP00000363804,0,0,0,0,0.044,0.045,0,0.714,0.716
MYCL,HRAS,9606.ENSP00000380494,9606.ENSP00000407586,0,0,0,0,0,0.060,0,0.399,0.411
MYCL,AKT1,9606.ENSP00000380494,9606.ENSP00000451828,0,0,0,0,0,0.045,0,0.419,0.422
MYCL,CDKN2A,9606.ENSP00000380494,9606.ENSP00000418915,0,0,0,0,0.055,0,0,0.417,0.425
MYCL,FBXW7,9606.ENSP00000380494,9606.ENSP00000474725,0,0,0,0,0,0.173,0,0.370,0.456
MYCN,SALL4,9606.ENSP00000281043,9606.ENSP00000217086,0,0,0,0,0.084,0,0,0.546,0.567
MYCN,PHOX2B,9606.ENSP00000281043,9606.ENSP00000226382,0,0,0,0,0.042,0,0,0.684,0.685
MYCN,CCND1,9606.ENSP00000281043,9606.ENSP00000227507,0,0,0,0,0.066,0,0,0.723,0.730
MYCN,GLI1,9606.ENSP00000281043,9606.ENSP00000228682,0,0,0,0,0.048,0.070,0,0.749,0.759
MYCN,CDKN1B,9606.ENSP00000281043,9606.ENSP00000228872,0,0,0,0,0,0,0,0.447,0.447
MYCN,PLCG1,9606.ENSP00000281043,9606.ENSP00000244007,0,0,0,0,0,0,0,0.409,0.409
MYCN,SMO,9606.ENSP00000281043,9606.ENSP00000249373,0,0,0,0,0.092,0,0,0.541,0.565
MYCN,MYOD1,9606.ENSP00000281043,9606.ENSP00000250003,0,0,0,0,0.044,0,0,0.634,0.635
MYCN,H3-3B,9606.ENSP00000281043,9606.ENSP00000254810,0,0,0,0,0,0.161,0,0.544,0.601
MYCN,KRAS,9606.ENSP00000281043,9606.ENSP00000256078,0,0,0,0,0,0.057,0,0.575,0.582
MYCN,NOTCH2,9606.ENSP00000281043,9606.ENSP00000256646,0,0,0,0,0,0.091,0,0.386,0.418
MYCN,PDGFRA,9606.ENSP00000281043,9606.ENSP00000257290,0,0,0,0,0.042,0,0,0.511,0.511
MYCN,CDK4,9606.ENSP00000281043,9606.ENSP00000257904,0,0,0,0,0.043,0.088,0,0.600,0.621
MYCN,MDM2,9606.ENSP00000281043,9606.ENSP00000258149,0,0,0,0,0,0.307,0,0.646,0.744
MYCN,POU5F1,9606.ENSP00000281043,9606.ENSP00000259915,0,0,0,0,0.090,0,0,0.546,0.569
MYCN,CCND2,9606.ENSP00000281043,9606.ENSP00000261254,0,0,0,0,0.091,0,0,0.545,0.569
MYCN,CDH1,9606.ENSP00000281043,9606.ENSP00000261769,0,0,0,0,0.042,0.050,0,0.444,0.449
MYCN,PDGFRB,9606.ENSP00000281043,9606.ENSP00000261799,0,0,0,0,0,0,0,0.598,0.598
MYCN,CCNE1,9606.ENSP00000281043,9606.ENSP00000262643,0,0,0,0,0.056,0,0,0.393,0.402
MYCN,CDKN2C,9606.ENSP00000281043,9606.ENSP00000262662,0,0,0,0,0.042,0.045,0,0.717,0.719
MYCN,TCF3,9606.ENSP00000281043,9606.ENSP00000262965,0,0,0,0,0.062,0.161,0,0.347,0.441
MYCN,DGCR8,9606.ENSP00000281043,9606.ENSP00000263209,0,0,0,0,0.044,0.161,0,0.314,0.402
MYCN,EP300,9606.ENSP00000281043,9606.ENSP00000263253,0,0,0,0,0,0.292,0,0.424,0.575
MYCN,BRD4,9606.ENSP00000281043,9606.ENSP00000263377,0,0,0,0,0.055,0,0,0.889,0.890
MYCN,EPAS1,9606.ENSP00000281043,9606.ENSP00000263734,0,0,0,0,0,0,0,0.426,0.426
MYCN,PIK3CA,9606.ENSP00000281043,9606.ENSP00000263967,0,0,0,0,0,0,0,0.481,0.481
MYCN,STAT3,9606.ENSP00000281043,9606.ENSP00000264657,0,0,0,0,0,0,0,0.505,0.505
MYCN,DNMT3A,9606.ENSP00000281043,9606.ENSP00000264709,0,0,0,0,0.080,0.292,0,0.349,0.538
MYCN,CDK6,9606.ENSP00000281043,9606.ENSP00000265734,0,0,0,0,0.049,0.088,0,0.593,0.616
MYCN,DAXX,9606.ENSP00000281043,9606.ENSP00000266000,0,0,0,0,0,0.204,0,0.329,0.444
MYCN,RB1,9606.ENSP00000281043,9606.ENSP00000267163,0,0,0,0,0,0.292,0,0.397,0.554
MYCN,TP53,9606.ENSP00000281043,9606.ENSP00000269305,0,0,0,0,0.090,0,0,0.844,0.852
MYCN,ERBB2,9606.ENSP00000281043,9606.ENSP00000269571,0,0,0,0,0,0,0,0.523,0.523
MYCN,EGFR,9606.ENSP00000281043,9606.ENSP00000275493,0,0,0,0,0,0,0,0.594,0.594
MYCN,NONO,9606.ENSP00000281043,9606.ENSP00000276079,0,0,0,0,0,0.367,0,0.531,0.690
MYCN,ATM,9606.ENSP00000281043,9606.ENSP00000278616,0,0,0,0,0,0,0,0.475,0.475
MYCN,BRCA2,9606.ENSP00000281043,9606.ENSP00000369497,0,0,0,0,0,0,0,0.400,0.400
MYCN,CREB1,9606.ENSP00000281043,9606.ENSP00000387699,0,0,0,0,0,0.161,0,0.319,0.404
MYCN,MET,9606.ENSP00000281043,9606.ENSP00000317272,0,0,0,0,0.044,0.060,0,0.391,0.404
MYCN,NFIB,9606.ENSP00000281043,9606.ENSP00000370340,0,0,0,0,0,0,0,0.412,0.412
MYCN,RUNX1,9606.ENSP00000281043,9606.ENSP00000300305,0,0,0,0,0,0,0,0.418,0.418
MYCN,MYB,9606.ENSP00000281043,9606.ENSP00000339992,0,0,0,0,0.047,0.071,0,0.397,0.420
MYCN,KDM6A,9606.ENSP00000281043,9606.ENSP00000367203,0,0,0,0,0,0.050,0,0.419,0.424
MYCN,RET,9606.ENSP00000281043,9606.ENSP00000347942,0,0,0,0,0,0,0,0.425,0.425
MYCN,CDK12,9606.ENSP00000281043,9606.ENSP00000398880,0,0,0,0,0,0.161,0,0.344,0.426
MYCN,NTRK3,9606.ENSP00000281043,9606.ENSP00000354207,0,0,0,0,0,0.060,0,0.415,0.426
MYCN,HSP90AB1,9606.ENSP00000281043,9606.ENSP00000360609,0,0,0,0,0,0.161,0,0.345,0.427
MYCN,SRC,9606.ENSP00000281043,9606.ENSP00000362680,0,0,0,0,0.042,0.060,0,0.417,0.429
MYCN,ABL1,9606.ENSP00000281043,9606.ENSP00000361423,0,0,0,0,0,0.060,0,0.420,0.431
MYCN,DEK,9606.ENSP00000281043,9606.ENSP00000498653,0,0,0,0,0,0.161,0,0.351,0.432
MYCN,ESR1,9606.ENSP00000281043,9606.ENSP00000405330,0,0,0,0,0,0,0,0.433,0.433
MYCN,HSP90AA1,9606.ENSP00000281043,9606.ENSP00000335153,0,0,0,0,0,0.161,0,0.354,0.435
MYCN,FGFR1,9606.ENSP00000281043,9606.ENSP00000393312,0,0,0,0,0,0,0,0.440,0.440
MYCN,FOXO1,9606.ENSP00000281043,9606.ENSP00000368880,0,0,0,0,0,0.052,0,0.437,0.443
MYCN,ARID1B,9606.ENSP00000281043,9606.ENSP00000490491,0,0,0,0,0,0.161,0,0.367,0.446
MYCN,WT1,9606.ENSP00000281043,9606.ENSP00000368370,0,0,0,0,0.050,0.070,0,0.425,0.448
MYCN,JUN,9606.ENSP00000281043,9606.ENSP00000360266,0,0,0,0,0,0,0,0.449,0.449
MYCN,H3-3A,9606.ENSP00000281043,9606.ENSP00000355780,0,0,0,0,0.061,0,0,0.446,0.457
MYCN,KIT,9606.ENSP00000281043,9606.ENSP00000288135,0,0,0,0,0.067,0,0,0.449,0.464
MYCN,SFPQ,9606.ENSP00000281043,9606.ENSP00000349748,0,0,0,0,0,0.161,0,0.394,0.469
MYCN,IDH2,9606.ENSP00000281043,9606.ENSP00000331897,0,0,0,0,0.079,0.161,0,0.371,0.471
MYCN,NPM1,9606.ENSP00000281043,9606.ENSP00000296930,0,0,0,0,0,0.161,0,0.399,0.474
MYCN,FOXR1,9606.ENSP00000281043,9606.ENSP00000314806,0,0,0,0,0,0.336,0,0.256,0.485
MYCN,IDH1,9606.ENSP00000281043,9606.ENSP00000390265,0,0,0,0,0.079,0,0,0.467,0.488
MYCN,SETD2,9606.ENSP00000281043,9606.ENSP00000386759,0,0,0,0,0,0.300,0,0.301,0.489
MYCN,CASP3,9606.ENSP00000281043,9606.ENSP00000311032,0,0,0,0,0.046,0,0,0.492,0.495
MYCN,TMPRSS2,9606.ENSP00000281043,9606.ENSP00000381588,0,0,0,0,0.048,0.292,0,0.314,0.497
MYCN,RAD21,9606.ENSP00000281043,9606.ENSP00000297338,0,0,0,0,0,0,0,0.500,0.499
MYCN,PAX3,9606.ENSP00000281043,9606.ENSP00000375921,0,0,0,0,0.043,0,0,0.501,0.502
MYCN,SMARCA4,9606.ENSP00000281043,9606.ENSP00000343896,0,0,0,0,0.044,0.174,0,0.420,0.502
MYCN,ID3,9606.ENSP00000281043,9606.ENSP00000363689,0,0,0,0,0,0,0,0.502,0.502
MYCN,EWSR1,9606.ENSP00000281043,9606.ENSP00000400142,0,0,0,0,0,0.161,0,0.435,0.505
MYCN,SMARCB1,9606.ENSP00000281043,9606.ENSP00000340883,0,0,0,0,0.044,0.161,0,0.436,0.508
MYCN,KMT2A,9606.ENSP00000281043,9606.ENSP00000436786,0,0,0,0,0,0.375,0,0.247,0.509
MYCN,NF1,9606.ENSP00000281043,9606.ENSP00000351015,0,0,0,0,0,0,0,0.511,0.511
MYCN,GATA2,9606.ENSP00000281043,9606.ENSP00000345681,0,0,0,0,0.067,0.161,0,0.431,0.515
MYCN,ARID1A,9606.ENSP00000281043,9606.ENSP00000320485,0,0,0,0,0,0.161,0,0.447,0.516
MYCN,ETV4,9606.ENSP00000281043,9606.ENSP00000321835,0,0,0,0,0.055,0,0,0.509,0.516
MYCN,NOTCH1,9606.ENSP00000281043,9606.ENSP00000498587,0,0,0,0,0.047,0.091,0,0.487,0.517
MYCN,HIF1A,9606.ENSP00000281043,9606.ENSP00000437955,0,0,0,0,0,0,0,0.528,0.528
MYCN,BRAF,9606.ENSP00000281043,9606.ENSP00000419060,0,0,0,0,0,0.060,0,0.521,0.530
MYCN,KLF4,9606.ENSP00000281043,9606.ENSP00000363804,0,0,0,0,0,0.070,0,0.516,0.531
MYCN,STAT5B,9606.ENSP00000281043,9606.ENSP00000293328,0,0,0,0,0,0,0,0.533,0.533
MYCN,HRAS,9606.ENSP00000281043,9606.ENSP00000407586,0,0,0,0,0,0.057,0,0.528,0.536
MYCN,CTCF,9606.ENSP00000281043,9606.ENSP00000494538,0,0,0,0,0,0.186,0,0.453,0.536
MYCN,MDM4,9606.ENSP00000281043,9606.ENSP00000356150,0,0,0,0,0,0.062,0,0.528,0.539
MYCN,LMO1,9606.ENSP00000281043,9606.ENSP00000338207,0,0,0,0,0.058,0,0,0.559,0.567
MYCN,SUFU,9606.ENSP00000281043,9606.ENSP00000358918,0,0,0,0,0,0,0,0.580,0.580
MYCN,TERT,9606.ENSP00000281043,9606.ENSP00000309572,0,0,0,0,0.059,0,0,0.580,0.588
MYCN,TGFBR2,9606.ENSP00000281043,9606.ENSP00000351905,0,0,0,0,0,0.060,0,0.587,0.595
MYCN,FGFR2,9606.ENSP00000281043,9606.ENSP00000410294,0,0,0,0,0.072,0,0,0.584,0.597
MYCN,PTEN,9606.ENSP00000281043,9606.ENSP00000361021,0,0,0,0,0,0.069,0,0.587,0.599
MYCN,NTRK1,9606.ENSP00000281043,9606.ENSP00000431418,0,0,0,0,0.059,0.060,0,0.592,0.607
MYCN,ATRX,9606.ENSP00000281043,9606.ENSP00000362441,0,0,0,0,0,0.051,0,0.609,0.613
MYCN,PTCH1,9606.ENSP00000281043,9606.ENSP00000332353,0,0,0,0,0.049,0,0,0.621,0.624
MYCN,GATA3,9606.ENSP00000281043,9606.ENSP00000368632,0,0,0,0,0,0.161,0,0.587,0.638
MYCN,NRAS,9606.ENSP00000281043,9606.ENSP00000358548,0,0,0,0,0,0.057,0,0.684,0.690
MYCN,SUZ12,9606.ENSP00000281043,9606.ENSP00000316578,0,0,0,0,0,0.342,0,0.552,0.692
MYCN,CDKN1A,9606.ENSP00000281043,9606.ENSP00000384849,0,0,0,0,0,0.226,0,0.640,0.709
MYCN,CTNNB1,9606.ENSP00000281043,9606.ENSP00000495360,0,0,0,0,0.056,0.061,0,0.707,0.717
MYCN,TRRAP,9606.ENSP00000281043,9606.ENSP00000352925,0,0,0,0,0,0.368,0,0.574,0.719
MYCN,BCL2,9606.ENSP00000281043,9606.ENSP00000381185,0,0,0,0,0,0,0,0.724,0.724
MYCN,BRCA1,9606.ENSP00000281043,9606.ENSP00000418960,0,0,0,0,0.049,0.226,0,0.661,0.728
MYCN,AR,9606.ENSP00000281043,9606.ENSP00000363822,0,0,0,0,0,0.292,0,0.673,0.759
MYCN,SOX2,9606.ENSP00000281043,9606.ENSP00000323588,0,0,0,0,0.147,0.297,0,0.630,0.759
MYCN,CDKN2A,9606.ENSP00000281043,9606.ENSP00000418915,0,0,0,0,0,0.294,0,0.703,0.782
MYCN,AKT1,9606.ENSP00000281043,9606.ENSP00000451828,0,0,0,0,0,0.060,0,0.794,0.798
MYCN,FBXW7,9606.ENSP00000281043,9606.ENSP00000474725,0,0,0,0,0,0.635,0,0.669,0.874
MYCN,ALK,9606.ENSP00000281043,9606.ENSP00000373700,0,0,0,0,0.044,0.060,0.750,0.733,0.932
MYCN,MYC,9606.ENSP00000281043,9606.ENSP00000478887,0,0,0,0.822,0,0.432,0.800,0.458,0.933
MYCN,NDRG1,9606.ENSP00000281043,9606.ENSP00000404854,0,0,0,0,0,0.292,0,0.916,0.937
MYCN,EZH2,9606.ENSP00000281043,9606.ENSP00000320147,0,0,0,0,0.049,0.629,0,0.876,0.952
MYCN,MAX,9606.ENSP00000281043,9606.ENSP00000351490,0,0,0,0.696,0,0.894,0,0.964,0.996
MYD88,BCL3,9606.ENSP00000498321,9606.ENSP00000164227,0,0,0,0,0.201,0.078,0,0.628,0.702
MYD88,MAPK1,9606.ENSP00000498321,9606.ENSP00000215832,0,0,0,0,0.063,0.074,0,0.385,0.421
MYD88,CD79A,9606.ENSP00000498321,9606.ENSP00000221972,0,0,0,0,0.080,0,0,0.485,0.506
MYD88,IL2,9606.ENSP00000498321,9606.ENSP00000226730,0,0,0,0,0,0,0,0.714,0.714
MYD88,CCND1,9606.ENSP00000498321,9606.ENSP00000227507,0,0,0,0,0.074,0,0,0.543,0.558
MYD88,PLCG1,9606.ENSP00000498321,9606.ENSP00000244007,0,0,0,0,0.047,0,0,0.455,0.458
MYD88,CCR7,9606.ENSP00000498321,9606.ENSP00000246657,0,0,0,0,0.081,0,0,0.451,0.474
MYD88,NOTCH2,9606.ENSP00000498321,9606.ENSP00000256646,0,0,0,0,0.076,0.106,0,0.382,0.446
MYD88,KMT2C,9606.ENSP00000498321,9606.ENSP00000262189,0,0,0,0,0.057,0.268,0,0.200,0.400
MYD88,CREBBP,9606.ENSP00000498321,9606.ENSP00000262367,0,0,0,0,0.097,0.060,0,0.459,0.501
MYD88,EP300,9606.ENSP00000498321,9606.ENSP00000263253,0,0,0,0,0.072,0.060,0,0.379,0.411
MYD88,BIRC3,9606.ENSP00000498321,9606.ENSP00000263464,0,0,0,0,0.080,0.746,0,0.712,0.926
MYD88,YWHAE,9606.ENSP00000498321,9606.ENSP00000264335,0,0,0,0,0.076,0.095,0,0.424,0.477
MYD88,STAT3,9606.ENSP00000498321,9606.ENSP00000264657,0,0,0,0,0.202,0,0,0.805,0.838
MYD88,TP53,9606.ENSP00000498321,9606.ENSP00000269305,0,0,0,0,0.049,0,0,0.719,0.721
MYD88,NFKBIE,9606.ENSP00000498321,9606.ENSP00000275015,0,0,0,0,0.087,0.078,0,0.469,0.515
MYD88,EGFR,9606.ENSP00000498321,9606.ENSP00000275493,0,0,0,0,0.044,0.058,0,0.433,0.445
MYD88,ATM,9606.ENSP00000498321,9606.ENSP00000278616,0,0,0,0,0.042,0.066,0,0.436,0.451
MYD88,CSF1R,9606.ENSP00000498321,9606.ENSP00000286301,0,0,0,0,0.129,0,0,0.399,0.454
MYD88,PPARG,9606.ENSP00000498321,9606.ENSP00000287820,0,0,0,0,0,0.042,0,0.484,0.484
MYD88,KIT,9606.ENSP00000498321,9606.ENSP00000288135,0,0,0,0,0.068,0,0,0.411,0.427
MYD88,STAT5B,9606.ENSP00000498321,9606.ENSP00000293328,0,0,0,0,0.075,0,0,0.416,0.437
MYD88,REL,9606.ENSP00000498321,9606.ENSP00000295025,0,0,0,0,0.086,0.106,0,0.626,0.667
MYD88,STAT6,9606.ENSP00000498321,9606.ENSP00000300134,0,0,0,0,0.125,0,0,0.543,0.583
MYD88,KMT2D,9606.ENSP00000498321,9606.ENSP00000301067,0,0,0,0,0.057,0.268,0,0.432,0.574
MYD88,MAP2K1,9606.ENSP00000498321,9606.ENSP00000302486,0,0,0,0,0.106,0.053,0,0.375,0.425
MYD88,CASP3,9606.ENSP00000498321,9606.ENSP00000311032,0,0,0,0,0.099,0.046,0,0.611,0.637
MYD88,CD209,9606.ENSP00000498321,9606.ENSP00000315477,0,0,0,0,0.080,0.091,0,0.505,0.549
MYD88,EZH2,9606.ENSP00000498321,9606.ENSP00000320147,0,0,0,0,0.063,0.151,0,0.457,0.530
MYD88,CALR,9606.ENSP00000498321,9606.ENSP00000320866,0,0,0,0,0.106,0,0,0.386,0.428
MYD88,CD28,9606.ENSP00000498321,9606.ENSP00000324890,0,0,0,0,0,0,0,0.419,0.418
MYD88,CASP9,9606.ENSP00000498321,9606.ENSP00000330237,0,0,0,0,0.077,0.046,0,0.477,0.499
MYD88,SMAD3,9606.ENSP00000498321,9606.ENSP00000332973,0,0,0,0,0.058,0.186,0,0.376,0.480
MYD88,HSP90AA1,9606.ENSP00000498321,9606.ENSP00000335153,0,0,0,0,0.116,0.071,0,0.406,0.469
MYD88,TNFRSF14,9606.ENSP00000498321,9606.ENSP00000347948,0,0,0,0,0.130,0,0,0.352,0.412
MYD88,RAC1,9606.ENSP00000498321,9606.ENSP00000348461,0,0,0,0,0.108,0.292,0,0.232,0.472
MYD88,CASP8,9606.ENSP00000498321,9606.ENSP00000351273,0,0,0,0,0.074,0.046,0,0.731,0.742
MYD88,FCGR2B,9606.ENSP00000498321,9606.ENSP00000351497,0,0,0,0,0.095,0,0,0.642,0.662
MYD88,TGFBR2,9606.ENSP00000498321,9606.ENSP00000351905,0,0,0,0,0.158,0.095,0,0.279,0.403
MYD88,MSN,9606.ENSP00000498321,9606.ENSP00000353408,0,0,0,0,0.111,0,0,0.427,0.469
MYD88,MTOR,9606.ENSP00000498321,9606.ENSP00000354558,0,0,0,0,0.047,0.091,0,0.624,0.645
MYD88,GOPC,9606.ENSP00000498321,9606.ENSP00000357484,0,0,0,0,0.081,0.053,0,0.370,0.404
MYD88,PRDM1,9606.ENSP00000498321,9606.ENSP00000358092,0,0,0,0,0.047,0,0,0.443,0.446
MYD88,NFKB2,9606.ENSP00000498321,9606.ENSP00000358983,0,0,0,0,0.134,0.078,0.400,0.495,0.725
MYD88,JUN,9606.ENSP00000498321,9606.ENSP00000360266,0,0,0,0,0,0,0,0.756,0.756
MYD88,HSP90AB1,9606.ENSP00000498321,9606.ENSP00000360609,0,0,0,0,0.116,0.071,0,0.405,0.469
MYD88,PTEN,9606.ENSP00000498321,9606.ENSP00000361021,0,0,0,0,0.056,0.067,0,0.441,0.464
MYD88,CSF3R,9606.ENSP00000498321,9606.ENSP00000362195,0,0,0,0,0.149,0.151,0,0.353,0.492
MYD88,SRC,9606.ENSP00000498321,9606.ENSP00000362680,0,0,0,0,0.123,0.095,0,0.858,0.877
MYD88,SYK,9606.ENSP00000498321,9606.ENSP00000364898,0,0,0,0,0.139,0.421,0,0.776,0.879
MYD88,KDM6A,9606.ENSP00000498321,9606.ENSP00000367203,0,0,0,0,0.075,0.579,0,0.240,0.678
MYD88,GATA3,9606.ENSP00000498321,9606.ENSP00000368632,0,0,0,0,0,0.094,0,0.423,0.455
MYD88,FOXO1,9606.ENSP00000498321,9606.ENSP00000368880,0,0,0,0,0.063,0.135,0,0.339,0.418
MYD88,IRF4,9606.ENSP00000498321,9606.ENSP00000370343,0,0,0,0,0.114,0.361,0,0.972,0.983
MYD88,CD274,9606.ENSP00000498321,9606.ENSP00000370989,0,0,0,0,0.108,0,0,0.510,0.544
MYD88,JAK2,9606.ENSP00000498321,9606.ENSP00000371067,0,0,0,0,0.116,0.095,0,0.585,0.639
MYD88,AKT2,9606.ENSP00000498321,9606.ENSP00000375892,0,0,0,0,0.049,0.095,0,0.509,0.540
MYD88,CD79B,9606.ENSP00000498321,9606.ENSP00000376544,0,0,0,0,0.067,0,0,0.662,0.671
MYD88,SPOP,9606.ENSP00000498321,9606.ENSP00000377001,0,0,0,0,0,0.830,0,0.160,0.851
MYD88,CARD11,9606.ENSP00000498321,9606.ENSP00000380150,0,0,0,0,0.081,0.071,0,0.621,0.648
MYD88,NFE2L2,9606.ENSP00000498321,9606.ENSP00000380252,0,0,0,0,0.117,0,0,0.397,0.446
MYD88,PDCD1LG2,9606.ENSP00000498321,9606.ENSP00000380855,0,0,0,0,0.119,0,0,0.374,0.425
MYD88,BCL2,9606.ENSP00000498321,9606.ENSP00000381185,0,0,0,0,0.043,0.095,0,0.600,0.624
MYD88,BCL6,9606.ENSP00000498321,9606.ENSP00000384371,0,0,0,0,0.072,0.099,0,0.550,0.591
MYD88,XPO1,9606.ENSP00000498321,9606.ENSP00000384863,0,0,0,0,0.068,0,0,0.409,0.426
